Car,Price,Body,Mileage,Engine Info,Eng Type,Registration,Year,Model
Toyota,"17,500",crossover,168,4,Gas,yes,2004,Land Cruiser Prado
Toyota,"9,400",sedan,140,1.6,Petrol,yes,2008,Corolla
Toyota,"10,600",sedan,204,1.8,Other,yes,2008,Avensis
Toyota,"10,400",sedan,144,1.3,Petrol,yes,2012,Corolla
Toyota,"16,030",sedan,90,2.5,Gas,yes,2012,Camry
Toyota,"17,999",crossover,35,2,Petrol,yes,2009,Rav 4
Toyota,"21,500",crossover,135,2,Gas,yes,2007,Land Cruiser Prado
Toyota,"23,660",crossover,125,3.5,Gas,yes,2013,Highlander
Toyota,"9,950",sedan,140,1.4,Petrol,yes,2012,Corolla
Toyota,"11,400",sedan,118,1.4,Petrol,yes,2010,Corolla
Toyota,"8,200",crossover,200,2,Gas,yes,2002,Rav 4
Toyota,"29,000",vagon,60,2.2,Diesel,yes,2013,Rav 4
Toyota,"14,900",crossover,124,4,Petrol,yes,2006,Fortuner
Toyota,"14,200",sedan,31,NA,Petrol,yes,2014,Corolla
Toyota,"13,700",sedan,48,1.4,Diesel,yes,2013,Corolla
Toyota,"12,500",sedan,138,3.5,Petrol,yes,2007,Camry
Toyota,"12,200",sedan,157,2.4,Gas,yes,2009,Camry
Toyota,"12,400",hatch,52,1.4,Other,yes,2012,Prius
Toyota,"11,000",hatch,74,1.4,Other,yes,2010,Prius
Toyota,"19,200",hatch,54,1.4,Other,yes,2012,Prius
Toyota,"11,750",sedan,93,1.6,Petrol,yes,2013,Corolla
Toyota,"8,450",sedan,193,1.6,Gas,yes,2007,Corolla
Toyota,"12,700",sedan,136,3.5,Petrol,yes,2007,Camry
Toyota,"9,999",sedan,345,3,Gas,yes,2005,Camry
Toyota,"10,200",other,105,1.5,Gas,yes,2005,Scion
Toyota,"14,500",other,180,2.5,Diesel,yes,2007,Hilux
Toyota,"28,700",crossover,80,3.5,Gas,yes,2012,Highlander
Toyota,"28,900",sedan,15,2.5,Petrol,yes,2015,Camry
Toyota,"63,000",crossover,3,4.2,Diesel,yes,2013,Land Cruiser 76
Toyota,"61,000",crossover,100,4.5,Diesel,yes,2013,Land Cruiser 200
Toyota,"5,000",crossover,289,2,Diesel,no,2003,Rav 4
Toyota,"11,200",sedan,179,2.4,Petrol,yes,2006,Camry
Toyota,"11,750",sedan,69,1.6,Petrol,yes,2013,Corolla
Toyota,"12,600",sedan,205,2.4,Gas,yes,2006,Camry
Toyota,"13,900",hatch,90,1.6,Petrol,yes,2012,Auris
Toyota,"65,000",crossover,90,4.5,Diesel,yes,2012,Land Cruiser 200
Toyota,"18,300",crossover,120,2,Petrol,yes,2011,Rav 4
Toyota,"20,000",van,135,2.4,Gas,yes,2006,Previa
Toyota,"13,300",sedan,104,2.4,Petrol,yes,2007,Camry
Toyota,"12,700",sedan,160,2.4,Gas,yes,2005,Camry
Toyota,"9,400",sedan,148,1.8,Gas,yes,2008,Avensis
Toyota,"68,500",van,1,3.5,Petrol,yes,2016,Sienna
Toyota,"12,500",sedan,150,2.4,Petrol,yes,2007,Camry
Toyota,"16,999",crossover,157,2.7,Gas,yes,2007,Land Cruiser Prado
Toyota,"21,900",sedan,88,2.5,Petrol,yes,2012,Camry
Volkswagen,"10,700",sedan,147,2,Petrol,yes,2007,Passat B6
Volkswagen,"8,999",sedan,120,2,Petrol,yes,2008,Passat B6
Volkswagen,"8,999",sedan,120,1.9,Diesel,yes,2007,Passat B6
Volkswagen,"17,900",crossover,145,3,Diesel,yes,2007,Touareg
Volkswagen,"20,000",crossover,115,2.5,Diesel,yes,2008,Touareg
Volkswagen,"10,000",van,231,1.9,Diesel,yes,2005,T5 (Transporter) пасс.
Volkswagen,"37,990",crossover,140,3,Diesel,yes,2012,Touareg
Volkswagen,"33,500",crossover,98,NA,Petrol,yes,2013,Touareg
Volkswagen,"3,250",sedan,255,1.9,Diesel,no,2003,Passat B5
Volkswagen,"16,900",crossover,133,2.5,Diesel,yes,2007,Touareg
Volkswagen,"30,000",sedan,67,2,Diesel,yes,2013,Passat B7
Volkswagen,"18,700",other,145,2,Diesel,yes,2011,T5 (Transporter) груз
Volkswagen,"14,499",van,164,2,Diesel,yes,2013,T5 (Transporter) груз
Volkswagen,"18,900",other,45,2,Diesel,yes,2013,Passat B7
Volkswagen,"9,900",sedan,80,1.6,Petrol,yes,2011,Polo
Volkswagen,"7,000",van,345,1.9,Diesel,yes,2006,T5 (Transporter) груз
Volkswagen,"12,199",vagon,149,2,Diesel,yes,2008,Passat B6
Volkswagen,"16,500",sedan,123,1.8,Petrol,yes,2010,Passat B6
Volkswagen,"10,700",sedan,195,3.2,Petrol,yes,2007,Passat B6
Volkswagen,"7,300",van,240,1.9,Diesel,yes,2005,Caddy пасс.
Volkswagen,"8,800",van,93,1.6,Diesel,yes,2012,Caddy груз.
Volkswagen,"8,900",van,272,1.9,Diesel,yes,2005,Caddy пасс.
Volkswagen,"4,500",van,380,2,Diesel,yes,2004,Caddy груз.
Volkswagen,"7,000",sedan,185,2.8,Gas,yes,2004,Passat B5
Volkswagen,"19,100",sedan,4,1.6,Other,yes,2016,Jetta
Volkswagen,"10,600",van,120,2,Diesel,yes,2007,Touran
Volkswagen,"8,599",van,169,1.6,Diesel,yes,2011,Caddy груз.
Volkswagen,"11,000",vagon,210,1.9,Diesel,yes,2008,Touran
Volkswagen,"12,000",sedan,186,3.2,Petrol,yes,2006,Passat B6
Volkswagen,"8,900",other,180,1.9,Diesel,yes,2010,Caddy груз.
Volkswagen,"33,700",van,11,1.4,Petrol,yes,2016,Touran
Volkswagen,"13,000",sedan,140,2,Petrol,yes,2006,Jetta
Volkswagen,"19,000",sedan,109,1.8,Petrol,yes,2012,Passat B7
Volkswagen,"13,499",sedan,162,1.4,Petrol,yes,2012,Passat B7
Volkswagen,"11,500",other,189,2,Diesel,yes,2011,Caddy груз.
Volkswagen,"23,000",sedan,75,2,Petrol,yes,2013,Passat CC
Volkswagen,"8,500",other,200,1.6,Diesel,yes,2011,Caddy груз.
Volkswagen,"14,500",sedan,1,1.6,Other,yes,2016,Polo
Volkswagen,"13,500",van,124,2,Diesel,yes,2013,T5 (Transporter) груз
Volkswagen,"51,900",crossover,30,3,Diesel,yes,2015,Touareg
Volkswagen,"37,900",crossover,73,3,Diesel,yes,2012,Touareg
Volkswagen,"20,600",sedan,107,1.8,Petrol,yes,2012,Passat CC
Volkswagen,"25,999",sedan,60,1.8,Petrol,yes,2014,Passat B7
Volkswagen,"7,600",van,158,2,Diesel,yes,2009,Caddy груз.
Volkswagen,"19,900",other,112,2,Petrol,yes,2012,Passat CC
Volkswagen,"20,900",sedan,82,2,Diesel,yes,2012,Passat B7
Volkswagen,"6,500",vagon,101,2,Diesel,yes,2011,Passat B6
Volkswagen,"10,600",van,153,1.6,Diesel,yes,2012,Caddy груз.
Volkswagen,"12,000",van,196,2,Diesel,yes,2011,T5 (Transporter) груз
Volkswagen,"9,200",sedan,195,2,Petrol,yes,2006,Passat B6
Volkswagen,"10,800",other,146,1.6,Diesel,yes,2012,Caddy
Volkswagen,"9,850",van,126,2,Diesel,yes,2012,Caddy груз.
Volkswagen,"19,500",sedan,128,1.8,Petrol,yes,2013,Passat B7
Volkswagen,"15,000",other,280,2.8,Diesel,yes,2006,LT пасс.
Volkswagen,"16,000",crossover,90,2,Petrol,yes,2011,Tiguan
Volkswagen,"9,555",van,152,1.6,Diesel,yes,2012,Caddy груз.
Volkswagen,"10,777",van,157,1.6,Diesel,yes,2012,Caddy груз.
Volkswagen,"11,000",vagon,171,1.9,Diesel,yes,2009,Golf Variant
Volkswagen,"12,700",hatch,156,1.6,Diesel,yes,2011,Golf VI
Volkswagen,"17,777",van,250,2,Diesel,yes,2010,T6 (Transporter) пасс.
Volkswagen,"8,999",vagon,161,2,Diesel,yes,2008,Passat B6
Volkswagen,"12,800",vagon,167,1.6,Diesel,yes,2011,Golf Variant
Volkswagen,"13,700",other,103,2,Diesel,yes,2011,Passat B6
Volkswagen,"15,500",sedan,80,1.4,Petrol,yes,2013,Jetta
Volkswagen,"11,500",sedan,119,2,Diesel,yes,2007,Passat B6
Volkswagen,"10,974",sedan,1,1.6,Petrol,yes,2015,Polo
Volkswagen,"9,999",vagon,161,2,Diesel,yes,2008,Passat B6
Volkswagen,"4,999",van,225,NA,Other,no,2003,Caravelle
Volkswagen,"10,400",sedan,87,1.6,Petrol,yes,2011,Polo
Volkswagen,"8,500",van,184,2,Diesel,yes,2007,Caddy пасс.
Volkswagen,"7,170",van,176,2,Diesel,yes,2005,Caddy пасс.
Volkswagen,"19,995",hatch,68,1.4,Petrol,yes,2013,Scirocco
Volkswagen,"8,000",hatch,41,1,Petrol,yes,2012,Up
Volkswagen,"17,200",other,15,1.2,Petrol,yes,2014,Golf VII
Volkswagen,"30,000",van,135,2,Diesel,yes,2011,Multivan
Volkswagen,"11,900",van,273,2.5,Diesel,yes,2003,T4 (Transporter) пасс.
Volkswagen,"12,900",other,142,2,Petrol,yes,2007,Eos
Volkswagen,"9,800",van,86,1.2,Petrol,yes,2013,Caddy груз.
Volkswagen,"17,777",van,250,2,Diesel,yes,2010,Caravelle
Volkswagen,"19,100",other,120,1.4,Petrol,yes,2012,Scirocco
Volkswagen,"18,800",vagon,106,1.6,Diesel,yes,2013,Passat B7
Volkswagen,"47,777",sedan,91,3,Diesel,yes,2012,Phaeton
Volkswagen,"18,300",van,1,2.2,Diesel,yes,2013,T5 (Transporter) груз
Volkswagen,"19,999",other,48,2,Diesel,yes,2012,Eos
Volkswagen,"29,600",sedan,11,1.4,Petrol,yes,2016,Passat B8
Volkswagen,"16,500",sedan,87,NA,Other,yes,2012,Passat B7
Volkswagen,"10,750",van,176,2,Diesel,yes,2012,T5 (Transporter) груз
Volkswagen,"29,999",other,129,2,Diesel,yes,2014,Caravelle
Volkswagen,"12,900",vagon,145,1.6,Diesel,yes,2011,Golf Variant
Volkswagen,"17,400",sedan,73,1.8,Petrol,yes,2012,Passat B7
Volkswagen,"9,999",van,165,1.6,Diesel,yes,2012,Caddy груз.
Volkswagen,"9,600",van,255,1.9,Diesel,yes,2004,T5 (Transporter) пасс.
Volkswagen,"5,900",van,278,1.9,Diesel,yes,2005,Caddy пасс.
Volkswagen,"16,999",sedan,105,1.8,Petrol,yes,2011,Passat B7
Volkswagen,"20,500",hatch,56,2,Diesel,yes,2014,Golf VII
Volkswagen,"6,000",van,180,2,Diesel,yes,2008,Caddy груз.
Volkswagen,"10,000",van,71,1.2,Petrol,yes,2013,Caddy груз.
Volkswagen,"13,999",crossover,150,2.5,Diesel,yes,2005,Touareg
Volkswagen,"11,200",crossover,1,4.2,Petrol,yes,2004,Touareg
Volkswagen,"9,000",sedan,51,1.6,Petrol,yes,2013,Polo
Volkswagen,"15,500",crossover,167,3.2,Petrol,yes,2006,Touareg
Volkswagen,"18,900",sedan,75,1.8,Petrol,yes,2011,Passat B7
Volkswagen,"9,400",vagon,176,1.9,Diesel,yes,2005,Passat B5
Volkswagen,"10,999",van,95,1.6,Diesel,yes,2012,Caddy груз.
Volkswagen,"15,200",van,132,2.5,Diesel,yes,2009,T5 (Transporter) пасс.
Volkswagen,"8,900",van,264,2.5,Diesel,yes,2003,T4 (Transporter) пасс.
Volkswagen,"6,550",sedan,150,1.6,Petrol,yes,2001,Bora
Volkswagen,"15,900",sedan,103,NA,Petrol,yes,2012,Jetta
Volkswagen,"25,900",hatch,35,2,Diesel,yes,2015,Golf VII
Volkswagen,"7,950",van,144,2,Gas,yes,2012,Caddy груз.
Volkswagen,"20,478",van,1,1.6,Diesel,yes,2015,Caddy пасс.
Volkswagen,"7,500",van,280,1.6,Diesel,yes,2011,Caddy груз.
Volkswagen,"9,900",van,230,1.9,Diesel,yes,2008,T5 (Transporter) груз
Volkswagen,"6,200",sedan,161,4.2,Gas,no,2004,Phaeton
Volkswagen,"7,900",other,123,1.4,Petrol,yes,2008,Polo
Volkswagen,"8,900",sedan,185,1.6,Petrol,yes,2007,Jetta
Volkswagen,"15,880",vagon,139,1.4,Gas,yes,2011,Passat B7
Volkswagen,"19,300",sedan,136,2,Diesel,yes,2011,Passat B7
Volkswagen,"9,000",other,212,2,Gas,yes,2007,Caddy пасс.
Volkswagen,"12,800",van,230,2,Diesel,yes,2011,T5 (Transporter) груз
Volkswagen,"8,400",sedan,230,1.8,Gas,yes,2003,Passat B5
Volkswagen,"7,500",sedan,240,1.8,Petrol,yes,2002,Passat B5
Volkswagen,"10,999",van,110,1.6,Diesel,yes,2012,Caddy груз.
Volkswagen,"12,500",vagon,96,NA,Petrol,yes,2010,Golf VI
Volkswagen,"8,500",sedan,87,1.6,Petrol,yes,2011,Polo
Volkswagen,"27,000",other,90,2,Diesel,yes,2014,Tiguan
Volkswagen,"20,200",hatch,22,1.2,Petrol,yes,2014,Golf VII
Volkswagen,"6,500",van,290,1.9,Diesel,yes,2004,T5 (Transporter) груз
Volkswagen,"12,500",sedan,118,1.6,Diesel,yes,2011,Golf VI
Volkswagen,"12,500",van,207,1.9,Diesel,yes,2007,Sharan
Volkswagen,"9,999",van,310,2.5,Diesel,yes,2007,T5 (Transporter) пасс.
Volkswagen,"21,900",van,166,2,Diesel,yes,2011,T6 (Transporter) пасс.
Volkswagen,"22,000",sedan,65,2,Petrol,yes,2012,Passat B7
Volkswagen,"20,800",other,160,2,Diesel,yes,2012,Amarok
Volkswagen,"15,900",sedan,150,2,Diesel,yes,2012,Passat B7
Volkswagen,"15,500",sedan,178,2,Diesel,no,2013,Passat B7
Volkswagen,"10,000",sedan,56,1.8,Petrol,no,2015,Passat B7
Volkswagen,"8,000",van,350,1.9,Diesel,yes,2004,T5 (Transporter) пасс.
Volkswagen,"2,900",sedan,238,2,Gas,no,2002,Passat B5
Volkswagen,"22,500",van,62,2,Diesel,yes,2011,Caravelle
Volkswagen,"17,000",crossover,158,2.5,Diesel,yes,2007,Touareg
Volkswagen,"3,700",sedan,195,1.9,Diesel,no,2001,Passat B5
Volkswagen,"2,499",sedan,220,1.9,Diesel,no,2004,Passat B5
Volkswagen,"27,200",crossover,1,2,Diesel,yes,2015,Tiguan
Volkswagen,"18,600",sedan,2,1.6,Petrol,yes,2015,Jetta
Volkswagen,"5,400",vagon,250,1.6,Petrol,yes,2003,Golf IV
Volkswagen,"7,700",van,177,1.9,Diesel,yes,2008,T5 (Transporter) груз
Volkswagen,"15,800",van,194,2,Diesel,yes,2012,T5 (Transporter) груз
Volkswagen,"28,500",sedan,50,2,Petrol,yes,2013,Passat B7
Volkswagen,"12,000",other,209,NA,Diesel,yes,2006,T5 (Transporter) груз
Volkswagen,"13,000",crossover,235,3.2,Gas,yes,2005,Touareg
Volkswagen,"11,350",van,190,75,Diesel,yes,2011,T5 (Transporter) груз
Volkswagen,"14,500",van,168,2,Diesel,yes,2012,T5 (Transporter) груз
Volkswagen,"7,200",van,270,1.9,Diesel,yes,2008,T5 (Transporter) груз
Volkswagen,"7,900",van,229,1.9,Diesel,yes,2001,T4 (Transporter) пасс.
Volkswagen,"35,800",crossover,92,3,Diesel,yes,2011,Touareg
Volkswagen,"8,800",van,240,1.9,Diesel,yes,2003,T5 (Transporter) пасс.
Volkswagen,"9,000",van,181,1.6,Diesel,yes,2011,Caddy груз.
Volkswagen,"17,500",vagon,160,1.4,Petrol,yes,2011,Passat B7
Volkswagen,"21,000",other,93,2,Diesel,yes,2012,Passat B7
Volkswagen,"7,500",van,180,2.5,Diesel,yes,2004,T5 (Transporter) груз
Volkswagen,"14,899",van,158,2,Diesel,yes,2012,T5 (Transporter) груз
Volkswagen,"28,500",other,38,2,Diesel,yes,2015,Tiguan
Volkswagen,"9,800",other,117,1.6,Diesel,yes,2014,Caddy груз.
Volkswagen,"11,900",other,112,2,Diesel,yes,2011,T6 (Transporter) груз
Volkswagen,"6,800",vagon,160,2.8,Petrol,yes,2001,Sharan
Volkswagen,"7,300",van,214,1.9,Diesel,yes,2001,T4 (Transporter) пасс.
Volkswagen,"28,000",crossover,132,2,Diesel,yes,2011,Amarok
Volkswagen,"8,200",sedan,258,1.9,Diesel,yes,2004,Passat B5
Volkswagen,"2,999",vagon,239,1.9,Diesel,no,2003,Passat B5
Volkswagen,"20,500",hatch,800,2,Diesel,yes,2013,Golf VII
Volkswagen,"12,900",van,180,2,Diesel,yes,2012,T5 (Transporter) груз
Volkswagen,"45,000",sedan,90,3,Diesel,yes,2011,Phaeton
Volkswagen,"12,700",van,213,2,Diesel,yes,2012,T5 (Transporter) груз
Volkswagen,"21,000",hatch,22,1.2,Other,yes,2014,Golf VII
Volkswagen,"16,800",vagon,149,1.4,Gas,yes,2013,Passat B7
Volkswagen,"55,555",van,63,2,Diesel,yes,2013,Multivan
Volkswagen,"55,555",van,50,2,Diesel,yes,2013,Multivan
Volkswagen,"55,555",van,53,2,Diesel,yes,2013,Multivan
Volkswagen,"18,700",vagon,196,2,Diesel,yes,2011,Passat B7
Volkswagen,"17,999",sedan,80,1.8,Petrol,yes,2012,Passat B7
Volkswagen,"69,990",van,1,5,Diesel,yes,2015,Multivan
Volkswagen,"69,990",van,1,2,Diesel,yes,2015,Multivan
Volkswagen,"9,000",sedan,130,1.6,Petrol,yes,2012,Polo
Volkswagen,"9,999",hatch,118,1.2,Diesel,yes,2011,Polo
Volkswagen,"10,500",sedan,100,1.8,Petrol,yes,2008,Passat B6
Volkswagen,"7,500",van,317,1.9,Diesel,yes,2008,T5 (Transporter) груз
Volkswagen,"25,200",crossover,78,2,Diesel,yes,2012,Tiguan
Volkswagen,"23,999",sedan,80,1.8,Petrol,yes,2012,Passat CC
Volkswagen,"4,700",hatch,160,2,Diesel,no,2006,Golf VI
Volkswagen,"8,650",van,238,2.5,Diesel,yes,2002,T4 (Transporter) пасс.
Volkswagen,"9,300",van,220,2.5,Diesel,yes,2003,T4 (Transporter) пасс.
Volkswagen,"11,300",van,165,1.9,Diesel,yes,2010,Caddy пасс.
Volkswagen,"32,000",sedan,144,3.6,Petrol,yes,2013,Passat CC
Volkswagen,"13,900",other,170,1.9,Diesel,yes,2006,Multivan
Volkswagen,"6,200",van,180,2,Diesel,yes,2005,Caddy пасс.
Volkswagen,"16,800",other,164,2,Diesel,yes,2010,T5 (Transporter) пасс.
Volkswagen,"9,000",sedan,223,2.5,Diesel,yes,2007,T5 (Transporter) пасс.
Volkswagen,"9,200",vagon,107,1.6,Petrol,yes,2010,Golf Variant
Volkswagen,"17,777",van,250,2,Diesel,yes,2010,T5 (Transporter) пасс.
Volkswagen,"28,900",crossover,1,2,Petrol,yes,2016,Tiguan
Volkswagen,"11,500",van,163,2.5,Diesel,yes,2008,T5 (Transporter) пасс.
Volkswagen,"8,757",sedan,32,NA,Other,no,2015,Jetta
Volkswagen,"55,500",crossover,36,3,Diesel,yes,2015,Touareg
Volkswagen,"15,000",van,275,2.5,Diesel,yes,2008,T5 (Transporter) пасс.
Volkswagen,"9,500",van,212,1.9,Diesel,yes,2006,T5 (Transporter) пасс.
Volkswagen,"10,500",van,246,2.5,Diesel,yes,2006,T5 (Transporter) пасс.
Volkswagen,"18,200",hatch,23,1.4,Petrol,yes,2013,Golf VI
Volkswagen,"13,700",other,103,2,Diesel,yes,2013,T5 (Transporter) груз
Volkswagen,"8,800",van,260,2.5,Diesel,yes,2008,T5 (Transporter) груз
Volkswagen,"9,950",hatch,95,1.4,Petrol,yes,2010,Polo
Volkswagen,"17,000",van,157,2,Diesel,yes,2010,T5 (Transporter) пасс.
Volkswagen,"27,000",sedan,85,2,Diesel,yes,2013,Passat CC
Volkswagen,"24,000",sedan,67,1.8,Petrol,yes,2012,Passat CC
Volkswagen,"9,800",hatch,98,1.6,Gas,yes,2010,Golf V
Volkswagen,"9,000",hatch,95,1.6,Gas,yes,2005,Golf V
Volkswagen,"11,500",sedan,169,1.8,Petrol,yes,2008,Passat B6
Volkswagen,"9,750",van,159,1.9,Diesel,yes,2009,Caddy пасс.
Volkswagen,"10,250",sedan,144,2,Diesel,yes,2008,Passat B6
Volkswagen,"49,999",van,59,2,Diesel,yes,2014,Multivan
Volkswagen,"23,000",sedan,80,2,Other,yes,2011,Passat CC
Volkswagen,"17,800",sedan,180,3,Diesel,yes,2007,Touareg
Volkswagen,"13,499",van,154,2,Diesel,yes,2013,T5 (Transporter) груз
Volkswagen,"13,900",crossover,156,2,Diesel,yes,2012,T6 (Transporter) груз
Volkswagen,"10,000",van,224,2.5,Diesel,yes,2006,T5 (Transporter) пасс.
Volkswagen,"9,555",sedan,174,2,Petrol,yes,2007,Passat B6
Volkswagen,"22,600",crossover,187,3,Diesel,yes,2008,Touareg
Volkswagen,"17,900",crossover,167,3,Diesel,yes,2007,Touareg
Volkswagen,"16,200",hatch,44,1.4,Petrol,yes,2012,Golf VI
Volkswagen,"8,700",vagon,250,1.9,Diesel,yes,2002,Passat B5
Volkswagen,"19,200",crossover,155,2.5,Diesel,yes,2008,Touareg
Volkswagen,"42,500",crossover,63,3,Diesel,yes,2014,Touareg
Volkswagen,"34,000",crossover,92,3,Diesel,yes,2012,Touareg
Volkswagen,"19,500",crossover,112,2.5,Diesel,yes,2008,Touareg
Volkswagen,"20,300",crossover,139,3,Diesel,yes,2008,Touareg
Volkswagen,"20,800",crossover,151,3,Diesel,yes,2008,Touareg
Volkswagen,"24,900",sedan,1,1.6,Diesel,yes,2016,Jetta
Volkswagen,"21,900",crossover,136,3,Diesel,yes,2008,Touareg
Volkswagen,"8,800",other,217,1.9,Diesel,yes,2005,Passat B5
Volkswagen,"17,500",sedan,76,1.8,Petrol,yes,2012,Passat B7
Volkswagen,"8,500",vagon,200,1.9,Diesel,yes,2003,Passat B5
Volkswagen,"8,200",sedan,180,NA,Petrol,yes,2007,Jetta
Volkswagen,"2,200",hatch,118,1.4,Petrol,no,2001,Lupo
Volkswagen,"9,200",van,268,2.5,Diesel,yes,2003,T4 (Transporter) пасс.
Volkswagen,"12,900",sedan,136,1.6,Diesel,yes,2010,Passat B6
Volkswagen,"12,999",van,237,2.5,Diesel,yes,2005,T5 (Transporter) пасс.
Volkswagen,"11,900",vagon,132,1.4,Petrol,yes,2011,Golf VI
Volkswagen,"10,000",van,160,1.6,Diesel,yes,2012,Caddy груз.
Volkswagen,"13,300",sedan,133,1.8,Petrol,yes,2008,Passat B6
Volkswagen,"14,500",crossover,173,2.5,Diesel,yes,2005,Touareg
Volkswagen,"9,300",vagon,150,2,Petrol,yes,2008,Passat B6
Volkswagen,"18,950",crossover,149,3,Diesel,yes,2008,Touareg
Volkswagen,"12,900",van,127,1.6,Diesel,yes,2011,Caddy пасс.
Volkswagen,"10,800",sedan,100,1.8,Petrol,yes,2008,Passat B6
Volkswagen,"12,499",other,184,2,Diesel,yes,2012,T6 (Transporter) груз
Volkswagen,"9,250",sedan,200,2,Diesel,yes,2007,Passat B6
Volkswagen,"15,900",sedan,77,1.4,Petrol,yes,2012,Jetta
Volkswagen,"9,000",sedan,178,1.9,Diesel,yes,2009,Jetta
Volkswagen,"17,900",van,92,1.4,Petrol,yes,2012,Sharan
Volkswagen,"7,999",van,210,1.6,Gas,yes,2004,Touran
Volkswagen,"17,900",vagon,115,1.8,Petrol,yes,2012,Passat B7
Volkswagen,"9,600",sedan,185,1.6,Gas,yes,2008,Jetta
Volkswagen,"13,000",van,110,1.9,Diesel,yes,2009,T5 (Transporter) пасс.
Volkswagen,"22,800",other,161,2,Diesel,yes,2011,Amarok
Volkswagen,"11,600",sedan,169,1.4,Gas,no,2013,Passat B7
Volkswagen,"6,900",sedan,256,1.8,Petrol,yes,2002,Passat B5
Volkswagen,"10,200",van,137,1.9,Diesel,yes,2008,Caddy пасс.
Volkswagen,"9,500",hatch,29,1.4,Petrol,yes,2014,Polo
Volkswagen,"41,000",crossover,180,3,Diesel,yes,2013,Touareg
Volkswagen,"20,350",vagon,111,2,Diesel,yes,2012,Passat B7
Volkswagen,"8,300",other,151,2,Petrol,yes,2005,T5 (Transporter) пасс.
Volkswagen,"21,000",crossover,173,3,Diesel,yes,2008,Touareg
Volkswagen,"9,200",hatch,127,1.6,Petrol,yes,2007,Golf V
Volkswagen,"28,000",van,163,2,Diesel,yes,2010,Multivan
Volkswagen,"7,800",hatch,230,1.6,Petrol,yes,2004,Golf V
Volkswagen,"35,900",van,132,2,Diesel,yes,2011,Multivan
Volkswagen,"11,200",van,200,2.5,Diesel,yes,2003,T4 (Transporter) пасс.
Volkswagen,"16,900",crossover,145,1.4,Petrol,yes,2011,Tiguan
Volkswagen,"12,000",vagon,187,2,Diesel,yes,2008,Passat B6
Volkswagen,"12,999",vagon,95,1.6,Diesel,yes,2010,Passat B6
Volkswagen,"10,200",sedan,280,1.8,Petrol,yes,2006,Passat B5
Volkswagen,"22,000",crossover,98,2,Diesel,yes,2013,Tiguan
Volkswagen,"16,700",sedan,175,2,Petrol,yes,2011,Passat CC
Volkswagen,"18,500",sedan,74,1.8,Petrol,yes,2011,Passat CC
Volkswagen,"16,000",hatch,26,1.2,Petrol,yes,2014,Polo
Volkswagen,"8,499",sedan,101,1.6,Petrol,yes,2012,Polo
Volkswagen,"8,899",vagon,198,1.9,Other,yes,2004,Passat B5
Volkswagen,"9,750",van,253,1.9,Diesel,yes,2010,Caddy пасс.
Volkswagen,"11,990",sedan,245,2,Diesel,yes,2007,Passat B6
Volkswagen,"17,900",other,123,1.8,Petrol,yes,2010,Passat CC
Volkswagen,"7,200",other,177,1.9,Diesel,yes,2010,Caddy груз.
Volkswagen,"10,799",van,128,1.9,Diesel,yes,2010,Caddy пасс.
Volkswagen,"9,850",sedan,110,2,Petrol,yes,2006,Passat B6
Volkswagen,"9,000",sedan,135,1.6,Gas,yes,2011,Polo
Volkswagen,"12,500",vagon,195,1.6,Diesel,yes,2013,Golf VI
Volkswagen,"7,200",hatch,127,1.39,Petrol,yes,2007,Polo
Volkswagen,"20,700",vagon,74,2,Diesel,yes,2013,Passat B7
Volkswagen,"17,000",other,184,3.6,Petrol,yes,2008,Passat B6
Volkswagen,"8,950",van,170,1.6,Diesel,yes,2013,Caddy груз.
Volkswagen,"9,000",hatch,120,1.2,Diesel,yes,2012,Polo
Volkswagen,"11,500",sedan,70,NA,Other,yes,2014,Polo
Volkswagen,"6,000",van,200,2,Diesel,yes,2008,Caddy груз.
Volkswagen,"14,800",other,177,2,Diesel,yes,2012,T5 (Transporter) груз
Volkswagen,"8,500",van,230,1.9,Diesel,yes,2008,Caddy груз.
Volkswagen,"15,900",other,160,1.8,Petrol,yes,2010,Passat B6
Volkswagen,"7,700",sedan,220,2.8,Petrol,yes,2004,Passat B5
Volkswagen,"7,700",sedan,180,1.8,Petrol,yes,2004,Passat B5
Volkswagen,"6,999",hatch,195,1.4,Diesel,yes,2004,Golf V
Volkswagen,"21,500",crossover,178,3,Diesel,yes,2008,Touareg
Volkswagen,"6,500",sedan,190,1.9,Diesel,yes,2006,Caddy груз.
Volkswagen,"61,000",crossover,2,3,Diesel,yes,2016,Touareg
Volkswagen,"10,500",van,130,1.9,Diesel,yes,2010,Caddy пасс.
Volkswagen,"8,500",sedan,220,2,Other,yes,2005,Passat B5
Volkswagen,"8,500",van,216,1.9,Diesel,yes,2005,Caddy пасс.
Volkswagen,"2,900",vagon,257,1.9,Diesel,no,2003,Passat B5
Volkswagen,"6,000",vagon,284,1.9,Other,yes,2001,Golf IV
Volkswagen,"9,300",sedan,148,2,Petrol,yes,2006,Passat B6
Volkswagen,"10,800",sedan,63,20,Petrol,yes,2007,Passat B6
Volkswagen,"13,709",hatch,51,1.4,Petrol,yes,2014,Polo
Volkswagen,"12,500",sedan,177,NA,Petrol,yes,2008,Passat B6
Volkswagen,"12,500",sedan,128,2,Petrol,yes,2007,Passat B6
Volkswagen,"12,000",sedan,152,1.8,Petrol,yes,2008,Passat B6
